adcode,business,city,cityCode,city_level,corn_str,country,country_code,country_code_iso,country_code_iso2,direction,distance,district,formatted_address,lat,location,lon,poiRegions,pois,province,roads,sematic_description,street,street_number,town
110119,,北京市,131,2,"116.01,40.53",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.53,"{'lat': 40.53000001418543, 'lng': 116.00999999999993}",116.01,[],[],北京市,[],北京快乐假日大酒店南680米,,,
110114,阳坊,北京市,131,2,"116.15,40.14",中国,0,CHN,CN,附近,47,昌平区,北京市昌平区西贯市村横街59号,40.14,"{'lat': 40.14000005702287, 'lng': 116.14999999999993}",116.15,[],[],北京市,[],西贯市村南364米,西贯市村横街,59号,
110118,,北京市,131,2,"116.93,40.41",中国,0,CHN,CN,,,密云区,北京市密云区G101(京沈线),40.41,"{'lat': 40.410000028193906, 'lng': 116.92999999999994}",116.93,[],[],北京市,[],北京华意兴塑料制品厂北433米,G101(京沈线),,
110108,,北京市,131,2,"116.18,40.06",中国,0,CHN,CN,,,海淀区,北京市海淀区温北路,40.06,"{'lat': 40.060000064617775, 'lng': 116.17999999999995}",116.18,"[{'direction_desc': '内', 'uid': '5ce2637dc23c7a50af31e5ae', 'name': '中关村环保科技示范园', 'tag': '公司企业;园区', 'distance': '0'}]",[],北京市,[],"中关村环保科技示范园内,天地一体化信息技术国家重点实验室南330米",温北路,,
110115,,北京市,131,2,"116.54,39.80",中国,0,CHN,CN,,,大兴区,北京市大兴区G2(京沪高速),39.80,"{'lat': 39.800000085527664, 'lng': 116.53999999999994}",116.54,[],[],北京市,[],生物材料医疗器械科技产业园南710米,G2(京沪高速),,
110119,康庄,北京市,131,2,"115.91,40.39",中国,0,CHN,CN,附近,41,延庆区,北京市延庆区刁千营村中街3号,40.39,"{'lat': 40.390000030470375, 'lng': 115.90999999999993}",115.91,[],[],北京市,[],刁千营村南78米,刁千营村中街,3号,
110102,"木樨地,复兴门,三里河",北京市,131,2,"116.35,39.91",中国,0,CHN,CN,附近,41,西城区,北京市西城区白云路丙2号,39.91,"{'lat': 39.91000007743232, 'lng': 116.34999999999992}",116.35,"[{'direction_desc': '内', 'uid': '83dd39ba2f7125b8095cb348', 'name': '真武庙三里', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"真武庙三里内,北京第二实验小学白云路分校附近16米",白云路,丙2号,
110116,北房,北京市,131,2,"116.70,40.36",中国,0,CHN,CN,,,怀柔区,北京市怀柔区雁栖东二路,40.36,"{'lat': 40.3600000338488, 'lng': 116.69999999999993}",116.70,[],[],北京市,[],瑞奥工业园北721米,雁栖东二路,,
110114,东小口,北京市,131,2,"116.39,40.08",中国,0,CHN,CN,,,昌平区,北京市昌平区Y417,40.08,"{'lat': 40.08000006276586, 'lng': 116.38999999999993}",116.39,[],[],北京市,[],霍家营村东南455米,Y417,,
110115,,北京市,131,2,"116.23,39.64",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.64,"{'lat': 39.640000095153454, 'lng': 116.22999999999993}",116.23,[],[],北京市,[],永定河东715米,,,
110105,"奥运村,北沙滩",北京市,131,2,"116.38,40.02",中国,0,CHN,CN,,,朝阳区,北京市朝阳区林萃西里三号路,40.02,"{'lat': 40.020000068223894, 'lng': 116.37999999999994}",116.38,"[{'direction_desc': '内', 'uid': '464416d31ab7da0e5bbbbc84', 'name': '倚林佳园', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"倚林佳园内,交通银行(林萃路支行营业室电费代收点)东267米",林萃西里三号路,,
110119,,北京市,131,2,"115.82,40.48",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.48,"{'lat': 40.4800000200888, 'lng': 115.81999999999994}",115.82,"[{'direction_desc': '内', 'uid': 'b9e5d0b875c27ec181a12ee2', 'name': '辉煌国际会议度假区', 'tag': '旅游景点;风景区', 'distance': '0'}]",[],北京市,[],"辉煌国际会议度假区内,北京辉煌国际高尔夫俱乐部西南288米",,,
110115,亦庄,北京市,131,2,"116.51,39.78",中国,0,CHN,CN,,,大兴区,北京市大兴区博兴八路,39.78,"{'lat': 39.78000008687338, 'lng': 116.50999999999993}",116.51,"[{'direction_desc': '内', 'uid': '69fcd6df1fc9fa2fcb291598', 'name': '北京电子科技职业学院(亦庄校区)', 'tag': '教育培训;高等院校', 'distance': '0'}]",[],北京市,[],"北京电子科技职业学院(亦庄校区)内,亦庄校区-E座北142米",博兴八路,,
110102,"地安门,什刹海,后海",北京市,131,2,"116.39,39.94",中国,0,CHN,CN,附近,49,西城区,北京市西城区地安门西大街131号,39.94,"{'lat': 39.94000007502755, 'lng': 116.38999999999993}",116.39,[],[],北京市,[],保安寺东北64米,地安门西大街,131号,
110119,,北京市,131,2,"115.97,40.39",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.39,"{'lat': 40.390000030470375, 'lng': 115.96999999999993}",115.97,[],[],北京市,[],大浮沱东南558米,,,
110101,"永定门,沙子口,木樨园",北京市,131,2,"116.41,39.87",中国,0,CHN,CN,附近,24,东城区,北京市东城区沙子口路甲44,39.87,"{'lat': 39.870000080509456, 'lng': 116.40999999999993}",116.41,"[{'direction_desc': '内', 'uid': '6d6b4d2faf69a0f4f90cad17', 'name': '华龙美晟', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"华龙美晟内,沙子口路甲48号院西北202米",沙子口路,甲44,
110108,"北下关,交通大学,西直门",北京市,131,2,"116.36,39.96",中国,0,CHN,CN,,,海淀区,北京市海淀区西直门北大街辅路,39.96,"{'lat': 39.960000073379206, 'lng': 116.35999999999993}",116.36,[],[],北京市,[],天兆家园北160米,西直门北大街辅路,,
110118,,北京市,131,2,"117.00,40.59",中国,0,CHN,CN,,,密云区,北京市密云区Y107,40.59,"{'lat': 40.590000007000874, 'lng': 116.99999999999993}",117.00,[],[],北京市,[],殿臣峪东南281米,Y107,,
110113,,北京市,131,2,"116.82,40.08",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.08,"{'lat': 40.08000006276586, 'lng': 116.81999999999992}",116.82,[],[],北京市,[],,,,
110112,,北京市,131,2,"116.76,39.89",中国,0,CHN,CN,,,通州区,北京市通州区,39.89,"{'lat': 39.89000007898957, 'lng': 116.75999999999993}",116.76,[],[],北京市,[],大运河森林公园-东一门东500米,,,
110111,,北京市,131,2,"115.90,39.58",中国,0,CHN,CN,,,房山区,北京市房山区泉水河西路,39.58,"{'lat': 39.58000009807226, 'lng': 115.89999999999993}",115.90,"[{'direction_desc': '内', 'uid': '669775d0a3c6ed5bfd0eb0c5', 'name': '圣泉公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],圣泉公园内,泉水河西路,,
110112,,北京市,131,2,"116.77,39.94",中国,0,CHN,CN,,,通州区,北京市通州区X203(白师路),39.94,"{'lat': 39.94000007502755, 'lng': 116.76999999999992}",116.77,[],[],北京市,[],北刘工业区北511米,X203(白师路),,
110112,"土桥,梨园,临河里",北京市,131,2,"116.69,39.86",中国,0,CHN,CN,,,通州区,北京市通州区大高力庄路,39.86,"{'lat': 39.86000008125524, 'lng': 116.68999999999993}",116.69,[],[],北京市,[],大高力庄605号东南179米,大高力庄路,,
110113,,北京市,131,2,"116.73,40.21",中国,0,CHN,CN,附近,6,顺义区,北京市顺义区光明路一条9号,40.21,"{'lat': 40.210000049987954, 'lng': 116.72999999999993}",116.73,[],[],北京市,[],北小营镇北384米,光明路一条,9号,
110119,延庆城区,北京市,131,2,"116.00,40.49",中国,0,CHN,CN,,,延庆区,北京市延庆区G7(京新高速),40.49,"{'lat': 40.49000001891508, 'lng': 115.99999999999994}",116.00,[],[],北京市,[],北京夏之都汽车销售服务有限公司东北507米,G7(京新高速),,
110117,金海湖,北京市,131,2,"117.28,40.20",中国,0,CHN,CN,,,平谷区,北京市平谷区土靠路,40.20,"{'lat': 40.2000000510139, 'lng': 117.27999999999993}",117.28,[],[],北京市,[],马屯村南482米,土靠路,,
110111,,北京市,131,2,"116.02,39.71",中国,0,CHN,CN,,,房山区,北京市房山区S317(京周路),39.71,"{'lat': 39.71000009126624, 'lng': 116.01999999999992}",116.02,[],[],北京市,[],新业水泥制品厂东南159米,S317(京周路),,
110105,"安贞,小关,安华",北京市,131,2,"116.41,39.98",中国,0,CHN,CN,,,朝阳区,北京市朝阳区安贞路,39.98,"{'lat': 39.980000071695436, 'lng': 116.40999999999993}",116.41,"[{'direction_desc': '内', 'uid': '7524cb4f24b2872d04026fc7', 'name': '首都医科大学附属北京安贞医院', 'tag': '医疗;综合医院', 'distance': '0'}]",[],北京市,[],"首都医科大学附属北京安贞医院内,心脏外科中心附近43米",安贞路,,
110114,,北京市,131,2,"116.36,40.26",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.26,"{'lat': 40.26000004475932, 'lng': 116.35999999999993}",116.36,[],[],北京市,[],正北峪自然风景区西491米,,,
110111,,北京市,131,2,"116.25,39.77",中国,0,CHN,CN,,,房山区,北京市房山区,39.77,"{'lat': 39.77000008753129, 'lng': 116.24999999999994}",116.25,[],[],北京市,[],,,,
110116,"怀柔城区,泉河",北京市,131,2,"116.65,40.35",中国,0,CHN,CN,西南,59,怀柔区,北京市怀柔区兴怀大街甲11-11号,40.35,"{'lat': 40.350000034964815, 'lng': 116.64999999999993}",116.65,[],[],北京市,[],北京市怀柔新兴福利印刷厂西南254米,兴怀大街,甲11-11号,
110106,卢沟桥,北京市,131,2,"116.24,39.87",中国,0,CHN,CN,,,丰台区,北京市丰台区张仪村路,39.87,"{'lat': 39.870000080509456, 'lng': 116.23999999999992}",116.24,"[{'direction_desc': '内', 'uid': '67d8697d0a7472583be4a60d', 'name': '绿洲家园', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"绿洲家园内,大瓦窑-5号院西200米",张仪村路,,
110114,阳坊,北京市,131,2,"116.15,40.13",中国,0,CHN,CN,,,昌平区,北京市昌平区白虎涧路,40.13,"{'lat': 40.13000005799904, 'lng': 116.14999999999993}",116.15,[],[],北京市,[],沙阳路12号院南776米,白虎涧路,,
110105,"北苑,来广营",北京市,131,2,"116.44,40.03",中国,0,CHN,CN,,,朝阳区,北京市朝阳区红军营路,40.03,"{'lat': 40.03000006733478, 'lng': 116.43999999999994}",116.44,[],[],北京市,[],雅士大厦东北73米,红军营路,,
110117,"渔阳,平谷城区,滨河",北京市,131,2,"117.12,40.15",中国,0,CHN,CN,,,平谷区,北京市平谷区新开街,40.15,"{'lat': 40.15000005603932, 'lng': 117.11999999999993}",117.12,"[{'direction_desc': '内', 'uid': '920b828bb3adc6eca0acc4f6', 'name': '平谷怡馨家园', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"平谷怡馨家园内,一期小区附近34米",新开街,,
110112,"张家湾,土桥",北京市,131,2,"116.70,39.86",中国,0,CHN,CN,,,通州区,北京市通州区G4501(东六环路),39.86,"{'lat': 39.86000008125524, 'lng': 116.69999999999993}",116.70,[],[],北京市,[],太玉园-西门西298米,G4501(东六环路),,
110106,云岗,北京市,131,2,"116.15,39.80",中国,0,CHN,CN,,,丰台区,北京市丰台区S328(泉湖东路),39.80,"{'lat': 39.800000085527664, 'lng': 116.14999999999993}",116.15,[],[],北京市,[],河西村1号桥西183米,S328(泉湖东路),,
110112,,北京市,131,2,"116.63,39.80",中国,0,CHN,CN,,,通州区,北京市通州区,39.80,"{'lat': 39.800000085527664, 'lng': 116.62999999999992}",116.63,[],[],北京市,[],徐庄桥西810米,,,
110111,,北京市,131,2,"116.08,39.62",中国,0,CHN,CN,,,房山区,北京市房山区G4(京港澳高速),39.62,"{'lat': 39.62000009616922, 'lng': 116.07999999999993}",116.08,[],[],北京市,[],立教村东南981米,G4(京港澳高速),,
110108,"颐和园,马连洼",北京市,131,2,"116.29,40.02",中国,0,CHN,CN,,,海淀区,北京市海淀区肖家河桥,40.02,"{'lat': 40.020000068223894, 'lng': 116.28999999999994}",116.29,[],[],北京市,[],肖家河桥西407米,肖家河桥,,
110112,潞城,北京市,131,2,"116.74,39.91",中国,0,CHN,CN,,,通州区,北京市通州区运河东大街,39.91,"{'lat': 39.91000007743232, 'lng': 116.73999999999994}",116.74,[],[],北京市,[],东夏园(地铁站)西北123米,运河东大街,,
110112,,北京市,131,2,"116.59,39.80",中国,0,CHN,CN,,,通州区,北京市通州区太平西三路,39.80,"{'lat': 39.800000085527664, 'lng': 116.58999999999993}",116.59,[],[],北京市,[],次渠南(地铁站)东南257米,太平西三路,,
110115,,北京市,131,2,"116.34,39.48",中国,0,CHN,CN,,,大兴区,北京市大兴区辛安庄路,39.48,"{'lat': 39.48000010206943, 'lng': 116.33999999999993}",116.34,[],[],北京市,[],辛安庄村北956米,辛安庄路,,
110105,,北京市,131,2,"116.62,39.98",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,39.98,"{'lat': 39.980000071695436, 'lng': 116.61999999999993}",116.62,[],[],北京市,[],,,,
110106,,北京市,131,2,"116.40,39.78",中国,0,CHN,CN,,,丰台区,北京市丰台区,39.78,"{'lat': 39.78000008687338, 'lng': 116.39999999999993}",116.40,"[{'direction_desc': '内', 'uid': 'be072bc9c3340fd87369d39d', 'name': '北京南苑机场', 'tag': '交通设施;飞机场', 'distance': '0'}]",[],北京市,[],"北京南苑机场内,荆松制衣厂西南798米",,,
110113,"仁和,顺义城区,石园",北京市,131,2,"116.66,40.11",中国,0,CHN,CN,,,顺义区,北京市顺义区燕京街,40.11,"{'lat': 40.11000005992883, 'lng': 116.65999999999993}",116.66,"[{'direction_desc': '内', 'uid': '9ee7cc784825050d16c905e0', 'name': '北京现代汽车有限公司', 'tag': '公司企业;公司', 'distance': '0'}]",[],北京市,[],"北京现代汽车有限公司内,北京现代第一工厂南371米",燕京街,,
110108,,北京市,131,2,"116.20,40.08",中国,0,CHN,CN,,,海淀区,北京市海淀区,40.08,"{'lat': 40.08000006276586, 'lng': 116.19999999999993}",116.20,"[{'direction_desc': '内', 'uid': '6e0b0161498a89d0acee7a26', 'name': '中关村创新园', 'tag': '公司企业;园区', 'distance': '0'}]",[],北京市,[],"中关村创新园内,稻香湖路(地铁站)东北955米",,,
110119,八达岭,北京市,131,2,"115.95,40.38",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.38,"{'lat': 40.38000003160146, 'lng': 115.94999999999993}",115.95,[],[],北京市,[],北京八达岭机场管理有限公司西南550米,,,
110105,"姚家园,酒仙桥",北京市,131,2,"116.52,39.96",中国,0,CHN,CN,,,朝阳区,北京市朝阳区中心路,39.96,"{'lat': 39.960000073379206, 'lng': 116.51999999999992}",116.52,[],[],北京市,[],北京芳草工艺品厂南206米,中心路,,
110119,,北京市,131,2,"116.09,40.45",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.45,"{'lat': 40.45000002358719, 'lng': 116.08999999999993}",116.09,[],[],北京市,[],,,,
110105,,北京市,131,2,"116.48,40.06",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,40.06,"{'lat': 40.060000064617775, 'lng': 116.47999999999993}",116.48,[],[],北京市,[],曲美家具(顺黄路)南601米,,,
110109,,北京市,131,2,"115.49,39.98",中国,0,CHN,CN,,,门头沟区,北京市门头沟区X013(灵山路),39.98,"{'lat': 39.980000071695436, 'lng': 115.48999999999992}",115.49,[],[],北京市,[],北京灵山生态研究所西281米,X013(灵山路),,
110111,,北京市,131,2,"116.25,39.74",中国,0,CHN,CN,,,房山区,北京市房山区,39.74,"{'lat': 39.74000008944461, 'lng': 116.24999999999994}",116.25,[],[],北京市,[],,,,
110118,,北京市,131,2,"116.79,40.35",中国,0,CHN,CN,西,67,密云区,北京市密云区河槽村西大街31号,40.35,"{'lat': 40.350000034964815, 'lng': 116.78999999999994}",116.79,[],[],北京市,[],北京同文印刷厂东南384米,河槽村西大街,31号,
110113,,北京市,131,2,"116.82,40.25",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.25,"{'lat': 40.2500000458179, 'lng': 116.81999999999992}",116.82,[],[],北京市,[],胡桥花苑1区西北512米,,,
110115,,北京市,131,2,"116.35,39.59",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.59,"{'lat': 39.59000009761263, 'lng': 116.34999999999992}",116.35,[],[],北京市,[],北京昊天成化工厂东南664米,,,
110112,,北京市,131,2,"116.73,39.64",中国,0,CHN,CN,,,通州区,北京市通州区凤德路,39.64,"{'lat': 39.640000095153454, 'lng': 116.72999999999993}",116.73,[],[],北京市,[],龙门庄东775米,凤德路,,
110119,,北京市,131,2,"116.37,40.55",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.55,"{'lat': 40.55000001180157, 'lng': 116.36999999999995}",116.37,[],[],北京市,[],南湾村西795米,,,
110106,,北京市,131,2,"116.19,39.84",中国,0,CHN,CN,,,丰台区,北京市丰台区,39.84,"{'lat': 39.840000082718134, 'lng': 116.18999999999994}",116.19,[],[],北京市,[],中体奥园首站西281米,,,
110115,,北京市,131,2,"116.42,39.46",中国,0,CHN,CN,,,大兴区,北京市大兴区党员路,39.46,"{'lat': 39.4600001027369, 'lng': 116.41999999999993}",116.42,[],[],北京市,[],石佛寺村东北137米,党员路,,
110113,李桥,北京市,131,2,"116.70,40.05",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.05,"{'lat': 40.05000006553164, 'lng': 116.69999999999993}",116.70,[],[],北京市,[],西树行村东南341米,,,
110115,,北京市,131,2,"116.56,39.69",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.69,"{'lat': 39.69000009242914, 'lng': 116.55999999999995}",116.56,[],[],北京市,[],霍州营村东南739米,,,
110114,,北京市,131,2,"116.23,40.29",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.29,"{'lat': 40.29000004154667, 'lng': 116.22999999999993}",116.23,[],[],北京市,[],大河套农庄大院(十三陵店)东310米,,,
110118,,北京市,131,2,"116.84,40.64",中国,0,CHN,CN,,,密云区,北京市密云区,40.64,"{'lat': 40.64000000094901, 'lng': 116.83999999999993}",116.84,[],[],北京市,[],,,,
110116,,北京市,131,2,"116.65,40.44",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.44,"{'lat': 40.440000024745295, 'lng': 116.64999999999993}",116.65,[],[],北京市,[],,,,
110101,"鼓楼,安定门,地安门",北京市,131,2,"116.41,39.95",中国,0,CHN,CN,附近,9,东城区,北京市东城区北下洼子胡同15号,39.95,"{'lat': 39.95000007420785, 'lng': 116.40999999999993}",116.41,[],[],北京市,[],猫小院猫主题咖啡西餐(北锣店)附近50米,北下洼子胡同,15号,
110112,,北京市,131,2,"116.68,39.95",中国,0,CHN,CN,,,通州区,北京市通州区陈列馆路,39.95,"{'lat': 39.95000007420785, 'lng': 116.67999999999994}",116.68,"[{'direction_desc': '内', 'uid': '1ef5c1f1c6ad02568c1a8973', 'name': '富力惠兰美居', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"富力惠兰美居内,西刘庄村西447米",陈列馆路,,
110114,马池口,北京市,131,2,"116.24,40.17",中国,0,CHN,CN,,,昌平区,北京市昌平区昆仑西路,40.17,"{'lat': 40.17000005405039, 'lng': 116.23999999999992}",116.24,[],[],北京市,[],中国石油集团工程技术研究院有限公司北346米,昆仑西路,,
110114,"天通苑,东小口",北京市,131,2,"116.45,40.10",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.10,"{'lat': 40.100000060882294, 'lng': 116.44999999999993}",116.45,[],[],北京市,[],北京昌平燕丹学校东北664米,,,
110115,"小红门,旧宫",北京市,131,2,"116.47,39.82",中国,0,CHN,CN,,,大兴区,北京市大兴区红化路,39.82,"{'lat': 39.820000084142414, 'lng': 116.46999999999993}",116.47,[],[],北京市,[],北京世纪黑马之星汽车销售服务有限公司西北236米,红化路,,
110105,"团结湖,朝阳公园,水碓子",北京市,131,2,"116.48,39.93",中国,0,CHN,CN,附近,37,朝阳区,北京市朝阳区水碓子东路14号楼,39.93,"{'lat': 39.93000007583822, 'lng': 116.47999999999993}",116.48,"[{'direction_desc': '内', 'uid': 'e0860794dbd72c51c2f1cf07', 'name': '北京市团结湖第三中学(初中部)', 'tag': '教育培训;中学', 'distance': '0'}, {'direction_desc': '内', 'uid': '5d369a6b1a8f6615b24c498e', 'name': '团结湖', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"团结湖内,金台国风写字楼附近21米",水碓子东路,14号楼,
110114,北七家,北京市,131,2,"116.45,40.14",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.14,"{'lat': 40.14000005702287, 'lng': 116.44999999999993}",116.45,[],[],北京市,[],拉斐特国际高尔夫俱乐部西719米,,,
110106,"花乡,新发地",北京市,131,2,"116.33,39.83",中国,0,CHN,CN,西北,89,丰台区,北京市丰台区白盆窑208号,39.83,"{'lat': 39.830000083435124, 'lng': 116.32999999999993}",116.33,"[{'direction_desc': '内', 'uid': '2fd2beab3f397c2f7adbd2d2', 'name': '海军总医院治疗康复中心', 'tag': '医疗;其他', 'distance': '0'}]",[],北京市,[],海军总医院治疗康复中心内,白盆窑,208号,
110108,四季青,北京市,131,2,"116.25,39.95",中国,0,CHN,CN,,,海淀区,北京市海淀区,39.95,"{'lat': 39.95000007420785, 'lng': 116.24999999999994}",116.25,"[{'direction_desc': '内', 'uid': 'c879fa018d262d53c809f0eb', 'name': '平庄郊野公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],平庄郊野公园内,,,
110118,,北京市,131,2,"117.18,40.66",中国,0,CHN,CN,,,密云区,北京市密云区,40.66,"{'lat': 40.65999999851587, 'lng': 117.17999999999994}",117.18,[],[],北京市,[],魏家沟东北611米,,,
110112,,北京市,131,2,"116.80,39.64",中国,0,CHN,CN,,,通州区,北京市通州区,39.64,"{'lat': 39.640000095153454, 'lng': 116.79999999999994}",116.80,[],[],北京市,[],,,,
110108,"西二旗,龙泽,回龙观",北京市,131,2,"116.31,40.06",中国,0,CHN,CN,南,78,海淀区,北京市海淀区上地东路1号院1号,40.06,"{'lat': 40.060000064617775, 'lng': 116.30999999999995}",116.31,"[{'direction_desc': '内', 'uid': 'e13bb4858e8c545fa20464ed', 'name': '盈创动力', 'tag': '公司企业;园区', 'distance': '0'}, {'direction_desc': '内', 'uid': 'ee4cad1bf109af1efb221324', 'name': '盈创动力园区-B座', 'tag': '公司企业;其他', 'distance': '0'}]",[],北京市,[],"盈创动力内,中关村科技园北73米",上地东路,1号院1号,
110108,"颐和园,西苑",北京市,131,2,"116.30,40.01",中国,0,CHN,CN,,,海淀区,北京市海淀区,40.01,"{'lat': 40.01000006910458, 'lng': 116.29999999999993}",116.30,"[{'direction_desc': '内', 'uid': '62d852adf09e449a2fb17ef5', 'name': '圆明园遗址公园', 'tag': '旅游景点;文物古迹', 'distance': '0'}]",[],北京市,[],"圆明园遗址公园内,茹古涵今西南125米",,,
110114,,北京市,131,2,"116.05,40.31",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.31,"{'lat': 40.310000039375204, 'lng': 116.04999999999993}",116.05,[],[],北京市,[],,,,
110113,,北京市,131,2,"116.81,40.17",中国,0,CHN,CN,,,顺义区,北京市顺义区东疃南小街,40.17,"{'lat': 40.17000005405039, 'lng': 116.80999999999993}",116.81,[],[],北京市,[],东疃村西596米,东疃南小街,,
110111,韩村河,北京市,131,2,"115.98,39.61",中国,0,CHN,CN,,,房山区,北京市房山区,39.61,"{'lat': 39.61000009666106, 'lng': 115.97999999999993}",115.98,[],[],北京市,[],北京市农村商业银行(韩河分理处)东北353米,,,
110114,阳坊,北京市,131,2,"116.16,40.15",中国,0,CHN,CN,,,昌平区,北京市昌平区阳坊东街,40.15,"{'lat': 40.15000005603932, 'lng': 116.15999999999993}",116.16,[],[],北京市,[],千峰草堂东北817米,阳坊东街,,
110106,长辛店,北京市,131,2,"116.21,39.82",中国,0,CHN,CN,,,丰台区,北京市丰台区长辛店大街,39.82,"{'lat': 39.820000084142414, 'lng': 116.20999999999992}",116.21,[],[],北京市,[],丰台区国家税务局第三税务所西283米,长辛店大街,,
110111,,北京市,131,2,"115.98,39.64",中国,0,CHN,CN,,,房山区,北京市房山区,39.64,"{'lat': 39.640000095153454, 'lng': 115.97999999999993}",115.98,[],[],北京市,[],杨附马庄东688米,,,
110116,,北京市,131,2,"116.58,40.92",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.92,"{'lat': 40.91999996680127, 'lng': 116.57999999999993}",116.58,[],[],北京市,[],,,,
110105,"十里堡,甘露园,八里庄",北京市,131,2,"116.52,39.93",中国,0,CHN,CN,东,61,朝阳区,北京市朝阳区朝阳北路107号院34-1号,39.93,"{'lat': 39.93000007583822, 'lng': 116.51999999999992}",116.52,"[{'direction_desc': '内', 'uid': 'd402c0befe64f2cffb2d61c3', 'name': '珠江罗马嘉园-东区', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"珠江罗马嘉园-东区内,链家地产(珠江罗马嘉园旗舰店)西北78米",朝阳北路,107号院34-1号,
110115,,北京市,131,2,"116.28,39.75",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.75,"{'lat': 39.75000008881694, 'lng': 116.27999999999993}",116.28,[],[],北京市,[],,,,
110112,,北京市,131,2,"116.68,39.83",中国,0,CHN,CN,,,通州区,北京市通州区,39.83,"{'lat': 39.830000083435124, 'lng': 116.67999999999994}",116.68,[],[],北京市,[],碱厂村东738米,,,
110117,,北京市,131,2,"117.01,40.06",中国,0,CHN,CN,,,平谷区,北京市平谷区东太路,40.06,"{'lat': 40.060000064617775, 'lng': 117.00999999999993}",117.01,[],[],北京市,[],蒋里庄村北358米,东太路,,
110105,双桥,北京市,131,2,"116.58,39.90",中国,0,CHN,CN,,,朝阳区,北京市朝阳区双园路,39.90,"{'lat': 39.90000007821559, 'lng': 116.57999999999993}",116.58,"[{'direction_desc': '内', 'uid': 'e63ba451279463c19c09f7bd', 'name': '双桥西大院', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"双桥西大院内,双桥路社区警务工作站西南422米",双园路,,
110114,,北京市,131,2,"116.32,40.14",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.14,"{'lat': 40.14000005702287, 'lng': 116.31999999999994}",116.32,[],[],北京市,[],水岸庄园南865米,,,
110116,怀柔城区,北京市,131,2,"116.67,40.33",中国,0,CHN,CN,,,怀柔区,北京市怀柔区G101(京沈线),40.33,"{'lat': 40.330000037180945, 'lng': 116.66999999999993}",116.67,[],[],北京市,[],长兴汽修汽配北182米,G101(京沈线),,
110115,,北京市,131,2,"116.33,39.68",中国,0,CHN,CN,,,大兴区,北京市大兴区华佗路,39.68,"{'lat': 39.68000009299498, 'lng': 116.32999999999993}",116.33,"[{'direction_desc': '内', 'uid': '8ce8af077f3dd1dfe507389d', 'name': '保利春天里', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"保利春天里内,大兴七幼春天园东北390米",华佗路,,
110119,,北京市,131,2,"115.95,40.39",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.39,"{'lat': 40.390000030470375, 'lng': 115.94999999999993}",115.95,[],[],北京市,[],,,,
110112,,北京市,131,2,"116.58,39.83",中国,0,CHN,CN,,,通州区,北京市通州区,39.83,"{'lat': 39.830000083435124, 'lng': 116.57999999999993}",116.58,[],[],北京市,[],东石村北437米,,,
110112,,北京市,131,2,"116.75,40.03",中国,0,CHN,CN,,,通州区,北京市通州区,40.03,"{'lat': 40.03000006733478, 'lng': 116.74999999999993}",116.75,[],[],北京市,[],,,,
